State,Year,Month,Crime Description,Crime Count
Rajasthan,2023,6,ARSON,52700
Rajasthan,2023,6,ASSAULT,31200
Rajasthan,2023,6,BURGLARY,29200
Rajasthan,2023,6,COUNTER_FEITING,57700
Rajasthan,2023,6,CYBER_CRIME,22500
Rajasthan,2023,6,DOMESTIC_VIOLENCE,13100
Rajasthan,2023,6,DRUG_OFFENCE,8200
Rajasthan,2023,6,EXTORTION,15000
Rajasthan,2023,6,FIREARM_OFFENCE,31400
Rajasthan,2023,6,FRAUD,17600
Rajasthan,2023,6,HOMICIDE,16900
Rajasthan,2023,6,IDENTITY_THEFT,42600
Rajasthan,2023,6,ILLEGAL_POSSESION,9900
Rajasthan,2023,6,KIDNAPPING,26400
Rajasthan,2023,6,PUBLIC_INTOXICATION,28700
Rajasthan,2023,6,ROBBERY,8800
Rajasthan,2023,6,SEXUAL_ASSUALT,14200
Rajasthan,2023,6,SHOP_LIFTING,12400
Rajasthan,2023,6,TRAFFIC_VIOLATION,1700
Rajasthan,2023,6,VANDALISM,7300
Rajasthan,2023,6,VEHICLE_STOLEN,14100
Sikkim,2023,6,ARSON,22700
Sikkim,2023,6,ASSAULT,33400
Sikkim,2023,6,BURGLARY,17500
Sikkim,2023,6,COUNTER_FEITING,26300
Sikkim,2023,6,CYBER_CRIME,27400
Sikkim,2023,6,DOMESTIC_VIOLENCE,8000
Sikkim,2023,6,DRUG_OFFENCE,17400
Sikkim,2023,6,EXTORTION,21300
Sikkim,2023,6,FIREARM_OFFENCE,9900
Sikkim,2023,6,HOMICIDE,32600
Sikkim,2023,6,IDENTITY_THEFT,34400
Sikkim,2023,6,ILLEGAL_POSSESION,45300
Sikkim,2023,6,KIDNAPPING,44200
Sikkim,2023,6,PUBLIC_INTOXICATION,15500
Sikkim,2023,6,ROBBERY,45800
Sikkim,2023,6,SEXUAL_ASSUALT,42100
Sikkim,2023,6,SHOP_LIFTING,9400
Sikkim,2023,6,VANDALISM,23400
Sikkim,2023,6,VEHICLE_STOLEN,18000
Tamil Nadu,2023,6,ARSON,56700
Tamil Nadu,2023,6,ASSAULT,9100
Tamil Nadu,2023,6,BURGLARY,10900
Tamil Nadu,2023,6,COUNTER_FEITING,16700
Tamil Nadu,2023,6,CYBER_CRIME,25300
Tamil Nadu,2023,6,DOMESTIC_VIOLENCE,10200
Tamil Nadu,2023,6,DRUG_OFFENCE,17900
Tamil Nadu,2023,6,EXTORTION,15700
Tamil Nadu,2023,6,FIREARM_OFFENCE,14200
Tamil Nadu,2023,6,FRAUD,7300
Tamil Nadu,2023,6,HOMICIDE,21700
Tamil Nadu,2023,6,IDENTITY_THEFT,20200
Tamil Nadu,2023,6,ILLEGAL_POSSESION,23100
Tamil Nadu,2023,6,KIDNAPPING,20500
Tamil Nadu,2023,6,PUBLIC_INTOXICATION,9900
Tamil Nadu,2023,6,ROBBERY,13800
Tamil Nadu,2023,6,SEXUAL_ASSUALT,40700
Tamil Nadu,2023,6,SHOP_LIFTING,20000
Tamil Nadu,2023,6,TRAFFIC_VIOLATION,41200
Tamil Nadu,2023,6,VANDALISM,30300
Tamil Nadu,2023,6,VEHICLE_STOLEN,23700
Telangana,2023,6,ARSON,16300
Telangana,2023,6,ASSAULT,32500
Telangana,2023,6,BURGLARY,26700
Telangana,2023,6,COUNTER_FEITING,21300
Telangana,2023,6,CYBER_CRIME,46000
Telangana,2023,6,DOMESTIC_VIOLENCE,23200
Telangana,2023,6,DRUG_OFFENCE,9400
Telangana,2023,6,EXTORTION,42100
Telangana,2023,6,FIREARM_OFFENCE,3700
Telangana,2023,6,FRAUD,46200
Telangana,2023,6,HOMICIDE,33000
Telangana,2023,6,ILLEGAL_POSSESION,25500
Telangana,2023,6,KIDNAPPING,7800
Telangana,2023,6,PUBLIC_INTOXICATION,20100
Telangana,2023,6,ROBBERY,28700
Telangana,2023,6,SEXUAL_ASSUALT,2500
Telangana,2023,6,SHOP_LIFTING,26400
Telangana,2023,6,TRAFFIC_VIOLATION,17300
Telangana,2023,6,VANDALISM,30500
Telangana,2023,6,VEHICLE_STOLEN,16600
Tripura,2023,6,ARSON,9300
Tripura,2023,6,ASSAULT,10000
Tripura,2023,6,BURGLARY,40400
Tripura,2023,6,COUNTER_FEITING,35400
Tripura,2023,6,CYBER_CRIME,69000
Tripura,2023,6,DOMESTIC_VIOLENCE,5700
Tripura,2023,6,DRUG_OFFENCE,7600
Tripura,2023,6,EXTORTION,20800
Tripura,2023,6,FIREARM_OFFENCE,23000
Tripura,2023,6,FRAUD,53400
Tripura,2023,6,HOMICIDE,36800
Tripura,2023,6,IDENTITY_THEFT,11900
Tripura,2023,6,ILLEGAL_POSSESION,11300
Tripura,2023,6,KIDNAPPING,4700
Tripura,2023,6,PUBLIC_INTOXICATION,15600
Tripura,2023,6,ROBBERY,12900
Tripura,2023,6,SEXUAL_ASSUALT,16000
Tripura,2023,6,TRAFFIC_VIOLATION,26200
Tripura,2023,6,VANDALISM,24000
Tripura,2023,6,VEHICLE_STOLEN,21900
Uttar Pradesh,2023,6,ARSON,7500
Uttar Pradesh,2023,6,ASSAULT,12500
Uttar Pradesh,2023,6,BURGLARY,9600
Uttar Pradesh,2023,6,COUNTER_FEITING,22900
Uttar Pradesh,2023,6,CYBER_CRIME,19900
Uttar Pradesh,2023,6,DOMESTIC_VIOLENCE,42500
Uttar Pradesh,2023,6,DRUG_OFFENCE,42100
Uttar Pradesh,2023,6,EXTORTION,31600
Uttar Pradesh,2023,6,FIREARM_OFFENCE,13800
Uttar Pradesh,2023,6,FRAUD,46200
Uttar Pradesh,2023,6,HOMICIDE,52500
Uttar Pradesh,2023,6,IDENTITY_THEFT,10400
Uttar Pradesh,2023,6,ILLEGAL_POSSESION,35200
Uttar Pradesh,2023,6,KIDNAPPING,25100
Uttar Pradesh,2023,6,PUBLIC_INTOXICATION,25200
Uttar Pradesh,2023,6,ROBBERY,16800
Uttar Pradesh,2023,6,SEXUAL_ASSUALT,33800
Uttar Pradesh,2023,6,SHOP_LIFTING,24200
Uttar Pradesh,2023,6,TRAFFIC_VIOLATION,5900
Uttar Pradesh,2023,6,VANDALISM,26500
Uttar Pradesh,2023,6,VEHICLE_STOLEN,3500
Uttarakhand,2023,6,ARSON,17200
Uttarakhand,2023,6,ASSAULT,13700
Uttarakhand,2023,6,BURGLARY,22100
Uttarakhand,2023,6,COUNTER_FEITING,24300
Uttarakhand,2023,6,CYBER_CRIME,15800
Uttarakhand,2023,6,DOMESTIC_VIOLENCE,31400
Uttarakhand,2023,6,DRUG_OFFENCE,11700
Uttarakhand,2023,6,EXTORTION,42500
Uttarakhand,2023,6,FIREARM_OFFENCE,13400
Uttarakhand,2023,6,FRAUD,23600
Uttarakhand,2023,6,HOMICIDE,38300
Uttarakhand,2023,6,IDENTITY_THEFT,43400
Uttarakhand,2023,6,ILLEGAL_POSSESION,4400
Uttarakhand,2023,6,KIDNAPPING,24100
Uttarakhand,2023,6,PUBLIC_INTOXICATION,30500
Uttarakhand,2023,6,ROBBERY,24400
Uttarakhand,2023,6,SEXUAL_ASSUALT,4100
Uttarakhand,2023,6,SHOP_LIFTING,42800
Uttarakhand,2023,6,TRAFFIC_VIOLATION,15800
Uttarakhand,2023,6,VANDALISM,23100
Uttarakhand,2023,6,VEHICLE_STOLEN,16700
West Bengal,2023,6,ARSON,25000
West Bengal,2023,6,ASSAULT,16900
West Bengal,2023,6,BURGLARY,37200
West Bengal,2023,6,COUNTER_FEITING,24700
West Bengal,2023,6,CYBER_CRIME,2000
West Bengal,2023,6,DOMESTIC_VIOLENCE,5100
West Bengal,2023,6,DRUG_OFFENCE,31200
West Bengal,2023,6,FIREARM_OFFENCE,31800
West Bengal,2023,6,HOMICIDE,13000
West Bengal,2023,6,IDENTITY_THEFT,55700
West Bengal,2023,6,ILLEGAL_POSSESION,5400
West Bengal,2023,6,KIDNAPPING,36100
West Bengal,2023,6,PUBLIC_INTOXICATION,45000
West Bengal,2023,6,ROBBERY,49100
West Bengal,2023,6,SEXUAL_ASSUALT,48900
West Bengal,2023,6,SHOP_LIFTING,17300
West Bengal,2023,6,TRAFFIC_VIOLATION,18100
West Bengal,2023,6,VANDALISM,13700
West Bengal,2023,6,VEHICLE_STOLEN,8400
Andhra Pradesh,2020,7,ASSAULT,49500
Andhra Pradesh,2020,7,BURGLARY,10100
Andhra Pradesh,2020,7,COUNTER_FEITING,34200
Andhra Pradesh,2020,7,CYBER_CRIME,33100
Andhra Pradesh,2020,7,DOMESTIC_VIOLENCE,11400
Andhra Pradesh,2020,7,DRUG_OFFENCE,22900
Andhra Pradesh,2020,7,EXTORTION,35400
Andhra Pradesh,2020,7,FIREARM_OFFENCE,2100
Andhra Pradesh,2020,7,FRAUD,16900
Andhra Pradesh,2020,7,HOMICIDE,7400
Andhra Pradesh,2020,7,IDENTITY_THEFT,43000
Andhra Pradesh,2020,7,ILLEGAL_POSSESION,26100
Andhra Pradesh,2020,7,KIDNAPPING,6700
Andhra Pradesh,2020,7,PUBLIC_INTOXICATION,32600
Andhra Pradesh,2020,7,ROBBERY,23000
Andhra Pradesh,2020,7,SEXUAL_ASSUALT,15800
Andhra Pradesh,2020,7,SHOP_LIFTING,23300
Andhra Pradesh,2020,7,TRAFFIC_VIOLATION,16700
Andhra Pradesh,2020,7,VANDALISM,66000
Andhra Pradesh,2020,7,VEHICLE_STOLEN,27700
Arunachal Pradesh,2020,7,ARSON,18700
Arunachal Pradesh,2020,7,ASSAULT,54300
Arunachal Pradesh,2020,7,BURGLARY,8200
Arunachal Pradesh,2020,7,COUNTER_FEITING,14200
Arunachal Pradesh,2020,7,CYBER_CRIME,8100
Arunachal Pradesh,2020,7,DOMESTIC_VIOLENCE,16100
Arunachal Pradesh,2020,7,DRUG_OFFENCE,4500
Arunachal Pradesh,2020,7,EXTORTION,3200
Arunachal Pradesh,2020,7,FIREARM_OFFENCE,2500
Arunachal Pradesh,2020,7,FRAUD,30300
Arunachal Pradesh,2020,7,HOMICIDE,11600
Arunachal Pradesh,2020,7,IDENTITY_THEFT,11400
Arunachal Pradesh,2020,7,ILLEGAL_POSSESION,18500
Arunachal Pradesh,2020,7,KIDNAPPING,55300
Arunachal Pradesh,2020,7,PUBLIC_INTOXICATION,18100
Arunachal Pradesh,2020,7,ROBBERY,17000
Arunachal Pradesh,2020,7,SEXUAL_ASSUALT,38800
Arunachal Pradesh,2020,7,SHOP_LIFTING,39200
Arunachal Pradesh,2020,7,TRAFFIC_VIOLATION,12400
Arunachal Pradesh,2020,7,VANDALISM,10800
Arunachal Pradesh,2020,7,VEHICLE_STOLEN,56900
Assam,2020,7,ARSON,33300
Assam,2020,7,ASSAULT,6500
Assam,2020,7,BURGLARY,21700
Assam,2020,7,COUNTER_FEITING,30700
Assam,2020,7,CYBER_CRIME,37800
Assam,2020,7,DOMESTIC_VIOLENCE,31100
Assam,2020,7,DRUG_OFFENCE,19000
Assam,2020,7,FIREARM_OFFENCE,11400
Assam,2020,7,FRAUD,23100
Assam,2020,7,HOMICIDE,19700
Assam,2020,7,IDENTITY_THEFT,23800
Assam,2020,7,ILLEGAL_POSSESION,3500
Assam,2020,7,KIDNAPPING,30000
Assam,2020,7,PUBLIC_INTOXICATION,23300
Assam,2020,7,ROBBERY,2600
Assam,2020,7,SEXUAL_ASSUALT,45200
Assam,2020,7,SHOP_LIFTING,30600
Assam,2020,7,TRAFFIC_VIOLATION,10800
Assam,2020,7,VANDALISM,19800
Assam,2020,7,VEHICLE_STOLEN,11500
Bihar,2020,7,ARSON,9400
Bihar,2020,7,ASSAULT,28700
Bihar,2020,7,BURGLARY,10300
Bihar,2020,7,COUNTER_FEITING,23000
Bihar,2020,7,CYBER_CRIME,3700
Bihar,2020,7,DOMESTIC_VIOLENCE,10000
Bihar,2020,7,DRUG_OFFENCE,9000
Bihar,2020,7,EXTORTION,12400
Bihar,2020,7,FRAUD,38100
Bihar,2020,7,HOMICIDE,35400
Bihar,2020,7,IDENTITY_THEFT,23400
Bihar,2020,7,ILLEGAL_POSSESION,30900
Bihar,2020,7,KIDNAPPING,54500
Bihar,2020,7,PUBLIC_INTOXICATION,20300
Bihar,2020,7,ROBBERY,54300
Bihar,2020,7,SEXUAL_ASSUALT,10400
Bihar,2020,7,SHOP_LIFTING,44700
Bihar,2020,7,TRAFFIC_VIOLATION,34900
Bihar,2020,7,VANDALISM,14300
Bihar,2020,7,VEHICLE_STOLEN,36200
Chhattisgarh,2020,7,ARSON,4000
Chhattisgarh,2020,7,ASSAULT,22500
Chhattisgarh,2020,7,BURGLARY,16300
Chhattisgarh,2020,7,COUNTER_FEITING,2200
Chhattisgarh,2020,7,CYBER_CRIME,23600
Chhattisgarh,2020,7,DOMESTIC_VIOLENCE,20000
Chhattisgarh,2020,7,DRUG_OFFENCE,27800
Chhattisgarh,2020,7,EXTORTION,10400
Chhattisgarh,2020,7,FIREARM_OFFENCE,25700
Chhattisgarh,2020,7,FRAUD,28500
Chhattisgarh,2020,7,HOMICIDE,13400
Chhattisgarh,2020,7,IDENTITY_THEFT,35400
Chhattisgarh,2020,7,ILLEGAL_POSSESION,24400
Chhattisgarh,2020,7,KIDNAPPING,46300
Chhattisgarh,2020,7,PUBLIC_INTOXICATION,6200
Chhattisgarh,2020,7,ROBBERY,41100
Chhattisgarh,2020,7,SEXUAL_ASSUALT,7900
Chhattisgarh,2020,7,SHOP_LIFTING,19100
Chhattisgarh,2020,7,TRAFFIC_VIOLATION,2200
Chhattisgarh,2020,7,VANDALISM,61300
Chhattisgarh,2020,7,VEHICLE_STOLEN,13700
Goa,2020,7,ARSON,3900
Goa,2020,7,ASSAULT,30700
Goa,2020,7,BURGLARY,5900
Goa,2020,7,COUNTER_FEITING,15800
Goa,2020,7,CYBER_CRIME,5000
Goa,2020,7,DOMESTIC_VIOLENCE,35800
Goa,2020,7,DRUG_OFFENCE,20700
Goa,2020,7,EXTORTION,41800
Goa,2020,7,FIREARM_OFFENCE,41800
Goa,2020,7,FRAUD,8700
Goa,2020,7,HOMICIDE,14400
Goa,2020,7,IDENTITY_THEFT,24000
Goa,2020,7,ILLEGAL_POSSESION,17800
Goa,2020,7,KIDNAPPING,23200
Goa,2020,7,PUBLIC_INTOXICATION,29100
Goa,2020,7,ROBBERY,24900
Goa,2020,7,SEXUAL_ASSUALT,8100
Goa,2020,7,SHOP_LIFTING,31800
Goa,2020,7,TRAFFIC_VIOLATION,20100
Goa,2020,7,VANDALISM,21100
Goa,2020,7,VEHICLE_STOLEN,37700
Gujarat,2020,7,ARSON,17800
Gujarat,2020,7,ASSAULT,9000
Gujarat,2020,7,BURGLARY,28800
Gujarat,2020,7,COUNTER_FEITING,24800
Gujarat,2020,7,CYBER_CRIME,49900
Gujarat,2020,7,DOMESTIC_VIOLENCE,19300
Gujarat,2020,7,DRUG_OFFENCE,24900
Gujarat,2020,7,EXTORTION,42100
Gujarat,2020,7,FIREARM_OFFENCE,25200
Gujarat,2020,7,FRAUD,40700
Gujarat,2020,7,HOMICIDE,10500
Gujarat,2020,7,ILLEGAL_POSSESION,12300
Gujarat,2020,7,KIDNAPPING,18900
Gujarat,2020,7,PUBLIC_INTOXICATION,28800
Gujarat,2020,7,ROBBERY,20600
Gujarat,2020,7,SEXUAL_ASSUALT,14300
Gujarat,2020,7,SHOP_LIFTING,23400
Gujarat,2020,7,TRAFFIC_VIOLATION,23800
Gujarat,2020,7,VANDALISM,4300
Gujarat,2020,7,VEHICLE_STOLEN,32200
Haryana,2020,7,ARSON,44400
Haryana,2020,7,ASSAULT,9000
Haryana,2020,7,BURGLARY,9500
Haryana,2020,7,COUNTER_FEITING,27600
Haryana,2020,7,CYBER_CRIME,26300
Haryana,2020,7,DOMESTIC_VIOLENCE,13900
Haryana,2020,7,DRUG_OFFENCE,12800
Haryana,2020,7,EXTORTION,3100
Haryana,2020,7,FIREARM_OFFENCE,41400
Haryana,2020,7,FRAUD,9900
Haryana,2020,7,HOMICIDE,33500
Haryana,2020,7,IDENTITY_THEFT,26700
Haryana,2020,7,ILLEGAL_POSSESION,6600
Haryana,2020,7,KIDNAPPING,22800
Haryana,2020,7,PUBLIC_INTOXICATION,17300
Haryana,2020,7,ROBBERY,12900
Haryana,2020,7,SEXUAL_ASSUALT,40900
Haryana,2020,7,SHOP_LIFTING,16600
Haryana,2020,7,TRAFFIC_VIOLATION,19200
Haryana,2020,7,VANDALISM,15800
Haryana,2020,7,VEHICLE_STOLEN,23300
Himachal Pradesh,2020,7,ARSON,23200
Himachal Pradesh,2020,7,ASSAULT,14600
Himachal Pradesh,2020,7,BURGLARY,10700
Himachal Pradesh,2020,7,COUNTER_FEITING,24800
Himachal Pradesh,2020,7,CYBER_CRIME,46300
Himachal Pradesh,2020,7,DOMESTIC_VIOLENCE,8700
Himachal Pradesh,2020,7,DRUG_OFFENCE,29000
Himachal Pradesh,2020,7,EXTORTION,18900
Himachal Pradesh,2020,7,FIREARM_OFFENCE,12000
Himachal Pradesh,2020,7,FRAUD,26500
Himachal Pradesh,2020,7,ILLEGAL_POSSESION,22100
Himachal Pradesh,2020,7,KIDNAPPING,39300
Himachal Pradesh,2020,7,ROBBERY,23400
Himachal Pradesh,2020,7,SEXUAL_ASSUALT,39100
Himachal Pradesh,2020,7,SHOP_LIFTING,23100
Himachal Pradesh,2020,7,TRAFFIC_VIOLATION,51000
Himachal Pradesh,2020,7,VANDALISM,32400
Himachal Pradesh,2020,7,VEHICLE_STOLEN,16700
Jammu & Kashmir,2020,7,ARSON,20100
Jammu & Kashmir,2020,7,ASSAULT,8800
Jammu & Kashmir,2020,7,COUNTER_FEITING,46800
Jammu & Kashmir,2020,7,CYBER_CRIME,10600
Jammu & Kashmir,2020,7,DOMESTIC_VIOLENCE,21500
Jammu & Kashmir,2020,7,DRUG_OFFENCE,26700
Jammu & Kashmir,2020,7,EXTORTION,26900
Jammu & Kashmir,2020,7,FRAUD,17400
Jammu & Kashmir,2020,7,HOMICIDE,15300
Jammu & Kashmir,2020,7,IDENTITY_THEFT,27900
Jammu & Kashmir,2020,7,ILLEGAL_POSSESION,37800
Jammu & Kashmir,2020,7,KIDNAPPING,31200
Jammu & Kashmir,2020,7,PUBLIC_INTOXICATION,11900
Jammu & Kashmir,2020,7,ROBBERY,18000
Jammu & Kashmir,2020,7,SEXUAL_ASSUALT,56800
Jammu & Kashmir,2020,7,TRAFFIC_VIOLATION,21700
Jammu & Kashmir,2020,7,VANDALISM,47800
Jammu & Kashmir,2020,7,VEHICLE_STOLEN,50100
Jharkhand,2020,7,ARSON,7300
Jharkhand,2020,7,ASSAULT,23500
Jharkhand,2020,7,BURGLARY,17900
Jharkhand,2020,7,COUNTER_FEITING,11600
Jharkhand,2020,7,CYBER_CRIME,27700
Jharkhand,2020,7,DOMESTIC_VIOLENCE,38100
Jharkhand,2020,7,DRUG_OFFENCE,34600
Jharkhand,2020,7,EXTORTION,8200
Jharkhand,2020,7,FIREARM_OFFENCE,34800
Jharkhand,2020,7,FRAUD,20100
Jharkhand,2020,7,HOMICIDE,42200
Jharkhand,2020,7,IDENTITY_THEFT,26500
Jharkhand,2020,7,ILLEGAL_POSSESION,8300
Jharkhand,2020,7,KIDNAPPING,30700
Jharkhand,2020,7,PUBLIC_INTOXICATION,33000
Jharkhand,2020,7,SEXUAL_ASSUALT,39700
Jharkhand,2020,7,SHOP_LIFTING,2600
Jharkhand,2020,7,TRAFFIC_VIOLATION,46300
Jharkhand,2020,7,VANDALISM,4700
Karnataka,2020,7,ARSON,32200
Karnataka,2020,7,ASSAULT,30600
Karnataka,2020,7,BURGLARY,17900
Karnataka,2020,7,COUNTER_FEITING,35800
Karnataka,2020,7,CYBER_CRIME,15500
Karnataka,2020,7,DOMESTIC_VIOLENCE,32100
Karnataka,2020,7,DRUG_OFFENCE,14200
Karnataka,2020,7,EXTORTION,3800
Karnataka,2020,7,FIREARM_OFFENCE,15700
Karnataka,2020,7,FRAUD,28400
Karnataka,2020,7,HOMICIDE,30400
Karnataka,2020,7,IDENTITY_THEFT,13200
Karnataka,2020,7,ILLEGAL_POSSESION,8400
Karnataka,2020,7,KIDNAPPING,25000
Karnataka,2020,7,PUBLIC_INTOXICATION,13900
Karnataka,2020,7,ROBBERY,39100
Karnataka,2020,7,SEXUAL_ASSUALT,15400
Karnataka,2020,7,SHOP_LIFTING,15000
Karnataka,2020,7,TRAFFIC_VIOLATION,26800
Karnataka,2020,7,VANDALISM,14300
Karnataka,2020,7,VEHICLE_STOLEN,25900
Kerala,2020,7,ARSON,6400
Kerala,2020,7,ASSAULT,22400
Kerala,2020,7,BURGLARY,21600
Kerala,2020,7,COUNTER_FEITING,15400
Kerala,2020,7,CYBER_CRIME,15100
Kerala,2020,7,DOMESTIC_VIOLENCE,29000
Kerala,2020,7,DRUG_OFFENCE,34700
Kerala,2020,7,FIREARM_OFFENCE,29900
Kerala,2020,7,HOMICIDE,36800
Kerala,2020,7,IDENTITY_THEFT,17200
Kerala,2020,7,ILLEGAL_POSSESION,57200
Kerala,2020,7,KIDNAPPING,16500
Kerala,2020,7,PUBLIC_INTOXICATION,29100
Kerala,2020,7,ROBBERY,35900
Kerala,2020,7,SEXUAL_ASSUALT,28200
Kerala,2020,7,SHOP_LIFTING,25900
Kerala,2020,7,TRAFFIC_VIOLATION,17000
Kerala,2020,7,VANDALISM,14200
Kerala,2020,7,VEHICLE_STOLEN,22600
Ladakh,2020,7,ARSON,11200
Ladakh,2020,7,ASSAULT,37200
Ladakh,2020,7,COUNTER_FEITING,21800
Ladakh,2020,7,CYBER_CRIME,30900
Ladakh,2020,7,DOMESTIC_VIOLENCE,5700
Ladakh,2020,7,DRUG_OFFENCE,23800
Ladakh,2020,7,EXTORTION,18500
Ladakh,2020,7,FIREARM_OFFENCE,23700
Ladakh,2020,7,FRAUD,43100
Ladakh,2020,7,HOMICIDE,17000
Ladakh,2020,7,IDENTITY_THEFT,12900
Ladakh,2020,7,ILLEGAL_POSSESION,3200
Ladakh,2020,7,KIDNAPPING,15500
Ladakh,2020,7,PUBLIC_INTOXICATION,46000
Ladakh,2020,7,ROBBERY,25600
Ladakh,2020,7,SEXUAL_ASSUALT,43400
Ladakh,2020,7,SHOP_LIFTING,10800
Ladakh,2020,7,TRAFFIC_VIOLATION,14200
Ladakh,2020,7,VANDALISM,46700
Ladakh,2020,7,VEHICLE_STOLEN,31700
Madhya Pradesh,2020,7,ARSON,33700
Madhya Pradesh,2020,7,ASSAULT,18000
Madhya Pradesh,2020,7,BURGLARY,9500
Madhya Pradesh,2020,7,COUNTER_FEITING,34200
Madhya Pradesh,2020,7,CYBER_CRIME,23500
Madhya Pradesh,2020,7,DOMESTIC_VIOLENCE,15400
Madhya Pradesh,2020,7,DRUG_OFFENCE,2700
Madhya Pradesh,2020,7,EXTORTION,7700
Madhya Pradesh,2020,7,FIREARM_OFFENCE,75000
Madhya Pradesh,2020,7,FRAUD,10100
Madhya Pradesh,2020,7,HOMICIDE,23500
Madhya Pradesh,2020,7,IDENTITY_THEFT,47900
Madhya Pradesh,2020,7,KIDNAPPING,38800
Madhya Pradesh,2020,7,PUBLIC_INTOXICATION,23600
Madhya Pradesh,2020,7,SEXUAL_ASSUALT,16000
Madhya Pradesh,2020,7,SHOP_LIFTING,6000
Madhya Pradesh,2020,7,TRAFFIC_VIOLATION,29100
Madhya Pradesh,2020,7,VANDALISM,22200
Madhya Pradesh,2020,7,VEHICLE_STOLEN,25200
Maharashtra,2020,7,ARSON,41000
Maharashtra,2020,7,BURGLARY,45500
Maharashtra,2020,7,COUNTER_FEITING,17200
Maharashtra,2020,7,CYBER_CRIME,40200
Maharashtra,2020,7,DOMESTIC_VIOLENCE,19400
Maharashtra,2020,7,DRUG_OFFENCE,28300
Maharashtra,2020,7,EXTORTION,21200
Maharashtra,2020,7,FIREARM_OFFENCE,14100
Maharashtra,2020,7,FRAUD,27300
Maharashtra,2020,7,HOMICIDE,24900
Maharashtra,2020,7,IDENTITY_THEFT,17800
Maharashtra,2020,7,ILLEGAL_POSSESION,33900
Maharashtra,2020,7,KIDNAPPING,5800
Maharashtra,2020,7,PUBLIC_INTOXICATION,28400
Maharashtra,2020,7,SEXUAL_ASSUALT,26600
Maharashtra,2020,7,SHOP_LIFTING,38900
Maharashtra,2020,7,TRAFFIC_VIOLATION,12100
Maharashtra,2020,7,VANDALISM,26900
Maharashtra,2020,7,VEHICLE_STOLEN,15900
Manipur,2020,7,ARSON,23800
Manipur,2020,7,ASSAULT,26200
Manipur,2020,7,BURGLARY,19900
Manipur,2020,7,COUNTER_FEITING,17600
Manipur,2020,7,CYBER_CRIME,18800
Manipur,2020,7,DOMESTIC_VIOLENCE,21000
Manipur,2020,7,EXTORTION,13900
Manipur,2020,7,FIREARM_OFFENCE,49200
Manipur,2020,7,FRAUD,19300
Manipur,2020,7,HOMICIDE,26200
Manipur,2020,7,IDENTITY_THEFT,19900
Manipur,2020,7,ILLEGAL_POSSESION,36300
Manipur,2020,7,KIDNAPPING,21800
Manipur,2020,7,PUBLIC_INTOXICATION,26400
Manipur,2020,7,ROBBERY,17700
Manipur,2020,7,SEXUAL_ASSUALT,12800
Manipur,2020,7,SHOP_LIFTING,12800
Manipur,2020,7,TRAFFIC_VIOLATION,26100
Manipur,2020,7,VANDALISM,3800
Manipur,2020,7,VEHICLE_STOLEN,26000
Meghalaya,2020,7,ARSON,16800
Meghalaya,2020,7,ASSAULT,16000
Meghalaya,2020,7,BURGLARY,17300
Meghalaya,2020,7,COUNTER_FEITING,33700
Meghalaya,2020,7,CYBER_CRIME,35200
Meghalaya,2020,7,DOMESTIC_VIOLENCE,29800
Meghalaya,2020,7,DRUG_OFFENCE,38000
Meghalaya,2020,7,EXTORTION,42800
Meghalaya,2020,7,FRAUD,10800
Meghalaya,2020,7,HOMICIDE,36000
Meghalaya,2020,7,IDENTITY_THEFT,13100
Meghalaya,2020,7,ILLEGAL_POSSESION,27500
Meghalaya,2020,7,KIDNAPPING,15100
Meghalaya,2020,7,PUBLIC_INTOXICATION,25300
Meghalaya,2020,7,ROBBERY,27800
Meghalaya,2020,7,SEXUAL_ASSUALT,15600
Meghalaya,2020,7,SHOP_LIFTING,4400
Meghalaya,2020,7,TRAFFIC_VIOLATION,22900
Meghalaya,2020,7,VANDALISM,28800
Meghalaya,2020,7,VEHICLE_STOLEN,8300
Mizoram,2020,7,ARSON,31700
Mizoram,2020,7,ASSAULT,17300
Mizoram,2020,7,BURGLARY,23800
Mizoram,2020,7,COUNTER_FEITING,26800
Mizoram,2020,7,CYBER_CRIME,14700
Mizoram,2020,7,DOMESTIC_VIOLENCE,22300
Mizoram,2020,7,DRUG_OFFENCE,12600
Mizoram,2020,7,FIREARM_OFFENCE,11600
Mizoram,2020,7,FRAUD,3400
Mizoram,2020,7,HOMICIDE,11400
Mizoram,2020,7,IDENTITY_THEFT,11400
Mizoram,2020,7,ILLEGAL_POSSESION,52000
Mizoram,2020,7,PUBLIC_INTOXICATION,53300
Mizoram,2020,7,ROBBERY,13500
Mizoram,2020,7,SEXUAL_ASSUALT,25600
Mizoram,2020,7,SHOP_LIFTING,36700
Mizoram,2020,7,TRAFFIC_VIOLATION,36300
Mizoram,2020,7,VANDALISM,49400
Mizoram,2020,7,VEHICLE_STOLEN,26500
Nagaland,2020,7,ARSON,34900
Nagaland,2020,7,ASSAULT,14500
Nagaland,2020,7,BURGLARY,24600
Nagaland,2020,7,COUNTER_FEITING,23500
Nagaland,2020,7,CYBER_CRIME,5400
Nagaland,2020,7,DOMESTIC_VIOLENCE,26800
Nagaland,2020,7,DRUG_OFFENCE,35300
Nagaland,2020,7,EXTORTION,12100
Nagaland,2020,7,HOMICIDE,25000
Nagaland,2020,7,IDENTITY_THEFT,38300
