State,Year,Month,Crime Description,Crime Count
Maharashtra,2022,6,TRAFFIC VIOLATION,9
Maharashtra,2022,6,VANDALISM,6
Maharashtra,2022,6,VEHICLE - STOLEN,3
Maharashtra,2022,7,ARSON,11
Maharashtra,2022,7,ASSAULT,9
Maharashtra,2022,7,BURGLARY,12
Maharashtra,2022,7,COUNTERFEITING,12
Maharashtra,2022,7,CYBERCRIME,11
Maharashtra,2022,7,DOMESTIC VIOLENCE,12
Maharashtra,2022,7,DRUG OFFENSE,3
Maharashtra,2022,7,EXTORTION,4
Maharashtra,2022,7,FIREARM OFFENSE,2
Maharashtra,2022,7,FRAUD,8
Maharashtra,2022,7,HOMICIDE,8
Maharashtra,2022,7,IDENTITY THEFT,5
Maharashtra,2022,7,ILLEGAL POSSESSION,6
Maharashtra,2022,7,KIDNAPPING,11
Maharashtra,2022,7,PUBLIC INTOXICATION,13
Maharashtra,2022,7,ROBBERY,8
Maharashtra,2022,7,SEXUAL ASSAULT,12
Maharashtra,2022,7,SHOPLIFTING,12
Maharashtra,2022,7,TRAFFIC VIOLATION,8
Maharashtra,2022,7,VANDALISM,10
Maharashtra,2022,7,VEHICLE - STOLEN,6
Maharashtra,2022,8,ARSON,15
Maharashtra,2022,8,ASSAULT,9
Maharashtra,2022,8,BURGLARY,9
Maharashtra,2022,8,COUNTERFEITING,10
Maharashtra,2022,8,CYBERCRIME,8
Maharashtra,2022,8,DOMESTIC VIOLENCE,8
Maharashtra,2022,8,DRUG OFFENSE,4
Maharashtra,2022,8,EXTORTION,10
Maharashtra,2022,8,FIREARM OFFENSE,7
Maharashtra,2022,8,FRAUD,12
Maharashtra,2022,8,HOMICIDE,4
Maharashtra,2022,8,IDENTITY THEFT,11
Maharashtra,2022,8,ILLEGAL POSSESSION,10
Maharashtra,2022,8,KIDNAPPING,8
Maharashtra,2022,8,PUBLIC INTOXICATION,7
Maharashtra,2022,8,ROBBERY,6
Maharashtra,2022,8,SEXUAL ASSAULT,9
Maharashtra,2022,8,SHOPLIFTING,12
Maharashtra,2022,8,TRAFFIC VIOLATION,4
Maharashtra,2022,8,VANDALISM,10
Maharashtra,2022,8,VEHICLE - STOLEN,6
Maharashtra,2022,9,ARSON,12
Maharashtra,2022,9,ASSAULT,9
Maharashtra,2022,9,BURGLARY,12
Maharashtra,2022,9,COUNTERFEITING,8
Maharashtra,2022,9,CYBERCRIME,6
Maharashtra,2022,9,DOMESTIC VIOLENCE,6
Maharashtra,2022,9,DRUG OFFENSE,11
Maharashtra,2022,9,EXTORTION,11
Maharashtra,2022,9,FIREARM OFFENSE,9
Maharashtra,2022,9,FRAUD,8
Maharashtra,2022,9,HOMICIDE,14
Maharashtra,2022,9,IDENTITY THEFT,4
Maharashtra,2022,9,ILLEGAL POSSESSION,7
Maharashtra,2022,9,KIDNAPPING,7
Maharashtra,2022,9,PUBLIC INTOXICATION,10
Maharashtra,2022,9,ROBBERY,9
Maharashtra,2022,9,SEXUAL ASSAULT,14
Maharashtra,2022,9,SHOPLIFTING,13
Maharashtra,2022,9,TRAFFIC VIOLATION,6
Maharashtra,2022,9,VANDALISM,11
Maharashtra,2022,9,VEHICLE - STOLEN,8
Maharashtra,2022,10,ARSON,5
Maharashtra,2022,10,ASSAULT,7
Maharashtra,2022,10,BURGLARY,10
Maharashtra,2022,10,COUNTERFEITING,3
Maharashtra,2022,10,CYBERCRIME,11
Maharashtra,2022,10,DOMESTIC VIOLENCE,6
Maharashtra,2022,10,DRUG OFFENSE,10
Maharashtra,2022,10,EXTORTION,8
Maharashtra,2022,10,FIREARM OFFENSE,6
Maharashtra,2022,10,FRAUD,8
Maharashtra,2022,10,HOMICIDE,5
Maharashtra,2022,10,IDENTITY THEFT,12
Maharashtra,2022,10,ILLEGAL POSSESSION,12
Maharashtra,2022,10,KIDNAPPING,5
Maharashtra,2022,10,PUBLIC INTOXICATION,7
Maharashtra,2022,10,ROBBERY,5
Maharashtra,2022,10,SEXUAL ASSAULT,11
Maharashtra,2022,10,SHOPLIFTING,15
Maharashtra,2022,10,TRAFFIC VIOLATION,13
Maharashtra,2022,10,VANDALISM,6
Maharashtra,2022,10,VEHICLE - STOLEN,4
Maharashtra,2022,11,ARSON,3
Maharashtra,2022,11,ASSAULT,5
Maharashtra,2022,11,BURGLARY,10
Maharashtra,2022,11,COUNTERFEITING,8
Maharashtra,2022,11,CYBERCRIME,7
Maharashtra,2022,11,DOMESTIC VIOLENCE,10
Maharashtra,2022,11,DRUG OFFENSE,5
Maharashtra,2022,11,EXTORTION,3
Maharashtra,2022,11,FIREARM OFFENSE,7
Maharashtra,2022,11,FRAUD,7
Maharashtra,2022,11,HOMICIDE,6
Maharashtra,2022,11,IDENTITY THEFT,6
Maharashtra,2022,11,ILLEGAL POSSESSION,8
Maharashtra,2022,11,KIDNAPPING,6
Maharashtra,2022,11,PUBLIC INTOXICATION,10
Maharashtra,2022,11,ROBBERY,7
Maharashtra,2022,11,SEXUAL ASSAULT,10
Maharashtra,2022,11,SHOPLIFTING,13
Maharashtra,2022,11,TRAFFIC VIOLATION,13
Maharashtra,2022,11,VANDALISM,7
Maharashtra,2022,11,VEHICLE - STOLEN,8
Maharashtra,2022,12,ARSON,7
Maharashtra,2022,12,ASSAULT,6
Maharashtra,2022,12,BURGLARY,12
Maharashtra,2022,12,COUNTERFEITING,9
Maharashtra,2022,12,CYBERCRIME,9
Maharashtra,2022,12,DOMESTIC VIOLENCE,6
Maharashtra,2022,12,DRUG OFFENSE,7
Maharashtra,2022,12,EXTORTION,7
Maharashtra,2022,12,FIREARM OFFENSE,8
Maharashtra,2022,12,FRAUD,6
Maharashtra,2022,12,HOMICIDE,10
Maharashtra,2022,12,IDENTITY THEFT,7
Maharashtra,2022,12,ILLEGAL POSSESSION,4
Maharashtra,2022,12,KIDNAPPING,6
Maharashtra,2022,12,PUBLIC INTOXICATION,4
Maharashtra,2022,12,ROBBERY,6
Maharashtra,2022,12,SEXUAL ASSAULT,8
Maharashtra,2022,12,SHOPLIFTING,10
Maharashtra,2022,12,TRAFFIC VIOLATION,9
Maharashtra,2022,12,VANDALISM,11
Maharashtra,2022,12,VEHICLE - STOLEN,10
Maharashtra,2023,1,ARSON,10
Maharashtra,2023,1,ASSAULT,8
Maharashtra,2023,1,BURGLARY,4
Maharashtra,2023,1,COUNTERFEITING,9
Maharashtra,2023,1,CYBERCRIME,16
Maharashtra,2023,1,DOMESTIC VIOLENCE,10
Maharashtra,2023,1,DRUG OFFENSE,12
Maharashtra,2023,1,EXTORTION,9
Maharashtra,2023,1,FIREARM OFFENSE,4
Maharashtra,2023,1,FRAUD,4
Maharashtra,2023,1,HOMICIDE,13
Maharashtra,2023,1,IDENTITY THEFT,3
Maharashtra,2023,1,ILLEGAL POSSESSION,9
Maharashtra,2023,1,KIDNAPPING,5
Maharashtra,2023,1,PUBLIC INTOXICATION,10
Maharashtra,2023,1,ROBBERY,8
Maharashtra,2023,1,SEXUAL ASSAULT,16
Maharashtra,2023,1,SHOPLIFTING,11
Maharashtra,2023,1,TRAFFIC VIOLATION,5
Maharashtra,2023,1,VANDALISM,8
Maharashtra,2023,1,VEHICLE - STOLEN,9
Maharashtra,2023,2,ARSON,7
Maharashtra,2023,2,ASSAULT,8
Maharashtra,2023,2,BURGLARY,10
Maharashtra,2023,2,COUNTERFEITING,5
Maharashtra,2023,2,CYBERCRIME,6
Maharashtra,2023,2,DOMESTIC VIOLENCE,11
Maharashtra,2023,2,DRUG OFFENSE,10
Maharashtra,2023,2,EXTORTION,5
Maharashtra,2023,2,FIREARM OFFENSE,3
Maharashtra,2023,2,FRAUD,5
Maharashtra,2023,2,HOMICIDE,7
Maharashtra,2023,2,IDENTITY THEFT,9
Maharashtra,2023,2,ILLEGAL POSSESSION,4
Maharashtra,2023,2,KIDNAPPING,12
Maharashtra,2023,2,PUBLIC INTOXICATION,8
Maharashtra,2023,2,ROBBERY,4
Maharashtra,2023,2,SEXUAL ASSAULT,3
Maharashtra,2023,2,SHOPLIFTING,12
Maharashtra,2023,2,TRAFFIC VIOLATION,12
Maharashtra,2023,2,VANDALISM,5
Maharashtra,2023,2,VEHICLE - STOLEN,12
Maharashtra,2023,3,ARSON,13
Maharashtra,2023,3,ASSAULT,11
Maharashtra,2023,3,BURGLARY,9
Maharashtra,2023,3,COUNTERFEITING,12
Maharashtra,2023,3,CYBERCRIME,9
Maharashtra,2023,3,DOMESTIC VIOLENCE,7
Maharashtra,2023,3,DRUG OFFENSE,11
Maharashtra,2023,3,EXTORTION,9
Maharashtra,2023,3,FIREARM OFFENSE,11
Maharashtra,2023,3,FRAUD,8
Maharashtra,2023,3,HOMICIDE,7
Maharashtra,2023,3,IDENTITY THEFT,11
Maharashtra,2023,3,ILLEGAL POSSESSION,7
Maharashtra,2023,3,KIDNAPPING,9
Maharashtra,2023,3,PUBLIC INTOXICATION,6
Maharashtra,2023,3,ROBBERY,10
Maharashtra,2023,3,SEXUAL ASSAULT,9
Maharashtra,2023,3,SHOPLIFTING,9
Maharashtra,2023,3,TRAFFIC VIOLATION,7
Maharashtra,2023,3,VANDALISM,11
Maharashtra,2023,3,VEHICLE - STOLEN,7
Maharashtra,2023,4,ARSON,5
Maharashtra,2023,4,ASSAULT,6
Maharashtra,2023,4,BURGLARY,8
Maharashtra,2023,4,COUNTERFEITING,7
Maharashtra,2023,4,CYBERCRIME,13
Maharashtra,2023,4,DOMESTIC VIOLENCE,9
Maharashtra,2023,4,DRUG OFFENSE,7
Maharashtra,2023,4,EXTORTION,9
Maharashtra,2023,4,FIREARM OFFENSE,6
Maharashtra,2023,4,FRAUD,10
Maharashtra,2023,4,HOMICIDE,4
Maharashtra,2023,4,IDENTITY THEFT,10
Maharashtra,2023,4,ILLEGAL POSSESSION,7
Maharashtra,2023,4,KIDNAPPING,10
Maharashtra,2023,4,PUBLIC INTOXICATION,7
Maharashtra,2023,4,ROBBERY,7
Maharashtra,2023,4,SEXUAL ASSAULT,11
Maharashtra,2023,4,SHOPLIFTING,6
Maharashtra,2023,4,TRAFFIC VIOLATION,4
Maharashtra,2023,4,VANDALISM,10
Maharashtra,2023,4,VEHICLE - STOLEN,17
Maharashtra,2023,5,ARSON,11
Maharashtra,2023,5,ASSAULT,15
Maharashtra,2023,5,BURGLARY,9
Maharashtra,2023,5,COUNTERFEITING,7
Maharashtra,2023,5,CYBERCRIME,7
Maharashtra,2023,5,DOMESTIC VIOLENCE,13
Maharashtra,2023,5,DRUG OFFENSE,14
Maharashtra,2023,5,EXTORTION,8
Maharashtra,2023,5,FIREARM OFFENSE,10
Maharashtra,2023,5,FRAUD,8
Maharashtra,2023,5,HOMICIDE,7
Maharashtra,2023,5,IDENTITY THEFT,10
Maharashtra,2023,5,ILLEGAL POSSESSION,13
Maharashtra,2023,5,KIDNAPPING,7
Maharashtra,2023,5,PUBLIC INTOXICATION,3
Maharashtra,2023,5,ROBBERY,3
Maharashtra,2023,5,SEXUAL ASSAULT,7
Maharashtra,2023,5,SHOPLIFTING,9
Maharashtra,2023,5,TRAFFIC VIOLATION,9
Maharashtra,2023,5,VANDALISM,5
Maharashtra,2023,5,VEHICLE - STOLEN,13
Maharashtra,2023,6,ARSON,7
Maharashtra,2023,6,ASSAULT,8
Maharashtra,2023,6,BURGLARY,7
Maharashtra,2023,6,COUNTERFEITING,9
Maharashtra,2023,6,CYBERCRIME,8
Maharashtra,2023,6,DOMESTIC VIOLENCE,7
Maharashtra,2023,6,DRUG OFFENSE,6
Maharashtra,2023,6,EXTORTION,11
Maharashtra,2023,6,FIREARM OFFENSE,10
Maharashtra,2023,6,FRAUD,7
Maharashtra,2023,6,HOMICIDE,5
Maharashtra,2023,6,IDENTITY THEFT,21
Maharashtra,2023,6,ILLEGAL POSSESSION,5
Maharashtra,2023,6,KIDNAPPING,8
Maharashtra,2023,6,PUBLIC INTOXICATION,7
Maharashtra,2023,6,ROBBERY,8
Maharashtra,2023,6,SEXUAL ASSAULT,11
Maharashtra,2023,6,SHOPLIFTING,7
Maharashtra,2023,6,TRAFFIC VIOLATION,11
Maharashtra,2023,6,VANDALISM,8
Maharashtra,2023,6,VEHICLE - STOLEN,6
Maharashtra,2023,7,ARSON,6
Maharashtra,2023,7,ASSAULT,7
Maharashtra,2023,7,BURGLARY,8
Maharashtra,2023,7,COUNTERFEITING,5
Maharashtra,2023,7,CYBERCRIME,6
Maharashtra,2023,7,DOMESTIC VIOLENCE,6
Maharashtra,2023,7,DRUG OFFENSE,14
Maharashtra,2023,7,EXTORTION,10
Maharashtra,2023,7,FIREARM OFFENSE,10
Maharashtra,2023,7,FRAUD,9
Maharashtra,2023,7,HOMICIDE,7
Maharashtra,2023,7,IDENTITY THEFT,6
Maharashtra,2023,7,ILLEGAL POSSESSION,13
Maharashtra,2023,7,KIDNAPPING,6
Maharashtra,2023,7,PUBLIC INTOXICATION,6
Maharashtra,2023,7,ROBBERY,14
Maharashtra,2023,7,SEXUAL ASSAULT,6
Maharashtra,2023,7,SHOPLIFTING,6
Maharashtra,2023,7,TRAFFIC VIOLATION,9
Maharashtra,2023,7,VANDALISM,6
Maharashtra,2023,7,VEHICLE - STOLEN,9
Maharashtra,2023,8,ARSON,9
Maharashtra,2023,8,ASSAULT,9
Maharashtra,2023,8,BURGLARY,8
Maharashtra,2023,8,COUNTERFEITING,9
Maharashtra,2023,8,CYBERCRIME,10
Maharashtra,2023,8,DOMESTIC VIOLENCE,12
Maharashtra,2023,8,DRUG OFFENSE,10
Maharashtra,2023,8,EXTORTION,8
Maharashtra,2023,8,FIREARM OFFENSE,1
Maharashtra,2023,8,FRAUD,6
Maharashtra,2023,8,HOMICIDE,8
Maharashtra,2023,8,IDENTITY THEFT,7
Maharashtra,2023,8,ILLEGAL POSSESSION,12
Maharashtra,2023,8,KIDNAPPING,6
Maharashtra,2023,8,PUBLIC INTOXICATION,6
Maharashtra,2023,8,ROBBERY,7
Maharashtra,2023,8,SEXUAL ASSAULT,7
Maharashtra,2023,8,SHOPLIFTING,11
Maharashtra,2023,8,TRAFFIC VIOLATION,9
Maharashtra,2023,8,VANDALISM,9
Maharashtra,2023,8,VEHICLE - STOLEN,15
Maharashtra,2023,9,ARSON,6
Maharashtra,2023,9,ASSAULT,11
Maharashtra,2023,9,BURGLARY,10
Maharashtra,2023,9,COUNTERFEITING,10
Maharashtra,2023,9,CYBERCRIME,10
Maharashtra,2023,9,DOMESTIC VIOLENCE,8
Maharashtra,2023,9,DRUG OFFENSE,11
Maharashtra,2023,9,EXTORTION,10
Maharashtra,2023,9,FIREARM OFFENSE,5
Maharashtra,2023,9,FRAUD,4
Maharashtra,2023,9,HOMICIDE,10
Maharashtra,2023,9,IDENTITY THEFT,14
Maharashtra,2023,9,ILLEGAL POSSESSION,4
Maharashtra,2023,9,KIDNAPPING,9
Maharashtra,2023,9,PUBLIC INTOXICATION,11
Maharashtra,2023,9,ROBBERY,9
Maharashtra,2023,9,SEXUAL ASSAULT,9
Maharashtra,2023,9,SHOPLIFTING,7
Maharashtra,2023,9,TRAFFIC VIOLATION,6
Maharashtra,2023,9,VANDALISM,4
Maharashtra,2023,9,VEHICLE - STOLEN,5
Maharashtra,2023,10,ARSON,11
Maharashtra,2023,10,ASSAULT,12
Maharashtra,2023,10,BURGLARY,10
Maharashtra,2023,10,COUNTERFEITING,8
Maharashtra,2023,10,CYBERCRIME,8
Maharashtra,2023,10,DOMESTIC VIOLENCE,6
Maharashtra,2023,10,DRUG OFFENSE,11
Maharashtra,2023,10,EXTORTION,5
Maharashtra,2023,10,FIREARM OFFENSE,12
Maharashtra,2023,10,FRAUD,7
Maharashtra,2023,10,HOMICIDE,9
Maharashtra,2023,10,IDENTITY THEFT,7
Maharashtra,2023,10,ILLEGAL POSSESSION,7
Maharashtra,2023,10,KIDNAPPING,9
Maharashtra,2023,10,PUBLIC INTOXICATION,8
Maharashtra,2023,10,ROBBERY,6
Maharashtra,2023,10,SEXUAL ASSAULT,8
Maharashtra,2023,10,SHOPLIFTING,9
Maharashtra,2023,10,TRAFFIC VIOLATION,10
Maharashtra,2023,10,VANDALISM,12
Maharashtra,2023,10,VEHICLE - STOLEN,17
Maharashtra,2023,11,ARSON,5
Maharashtra,2023,11,ASSAULT,6
Maharashtra,2023,11,BURGLARY,5
Maharashtra,2023,11,COUNTERFEITING,10
Maharashtra,2023,11,CYBERCRIME,12
Maharashtra,2023,11,DOMESTIC VIOLENCE,13
Maharashtra,2023,11,DRUG OFFENSE,11
Maharashtra,2023,11,EXTORTION,8
Maharashtra,2023,11,FIREARM OFFENSE,12
Maharashtra,2023,11,FRAUD,7
Maharashtra,2023,11,HOMICIDE,10
Maharashtra,2023,11,IDENTITY THEFT,5
Maharashtra,2023,11,ILLEGAL POSSESSION,8
Maharashtra,2023,11,KIDNAPPING,6
Maharashtra,2023,11,PUBLIC INTOXICATION,7
Maharashtra,2023,11,ROBBERY,8
Maharashtra,2023,11,SEXUAL ASSAULT,3
Maharashtra,2023,11,SHOPLIFTING,8
Maharashtra,2023,11,TRAFFIC VIOLATION,4
Maharashtra,2023,11,VANDALISM,8
Maharashtra,2023,11,VEHICLE - STOLEN,8
Maharashtra,2023,12,ARSON,7
Maharashtra,2023,12,ASSAULT,9
Maharashtra,2023,12,BURGLARY,11
Maharashtra,2023,12,COUNTERFEITING,10
Maharashtra,2023,12,CYBERCRIME,7
Maharashtra,2023,12,DOMESTIC VIOLENCE,8
Maharashtra,2023,12,DRUG OFFENSE,10
Maharashtra,2023,12,EXTORTION,10
Maharashtra,2023,12,FIREARM OFFENSE,7
Maharashtra,2023,12,FRAUD,11
Maharashtra,2023,12,HOMICIDE,10
Maharashtra,2023,12,IDENTITY THEFT,6
Maharashtra,2023,12,ILLEGAL POSSESSION,12
Maharashtra,2023,12,KIDNAPPING,9
Maharashtra,2023,12,PUBLIC INTOXICATION,10
Maharashtra,2023,12,ROBBERY,9
Maharashtra,2023,12,SEXUAL ASSAULT,6
Maharashtra,2023,12,SHOPLIFTING,10
Maharashtra,2023,12,TRAFFIC VIOLATION,14
Maharashtra,2023,12,VANDALISM,13
Maharashtra,2023,12,VEHICLE - STOLEN,5
Maharashtra,2024,1,ARSON,16
Maharashtra,2024,1,ASSAULT,9
Maharashtra,2024,1,BURGLARY,8
Maharashtra,2024,1,COUNTERFEITING,11
Maharashtra,2024,1,CYBERCRIME,7
Maharashtra,2024,1,DOMESTIC VIOLENCE,6
Maharashtra,2024,1,DRUG OFFENSE,3
Maharashtra,2024,1,EXTORTION,13
Maharashtra,2024,1,FIREARM OFFENSE,10
Maharashtra,2024,1,FRAUD,10
Maharashtra,2024,1,HOMICIDE,7
Maharashtra,2024,1,IDENTITY THEFT,5
Maharashtra,2024,1,ILLEGAL POSSESSION,13
Maharashtra,2024,1,KIDNAPPING,4
Maharashtra,2024,1,PUBLIC INTOXICATION,8
Maharashtra,2024,1,ROBBERY,5
Maharashtra,2024,1,SEXUAL ASSAULT,8
Maharashtra,2024,1,SHOPLIFTING,7
Maharashtra,2024,1,TRAFFIC VIOLATION,14
Maharashtra,2024,1,VANDALISM,8
Maharashtra,2024,1,VEHICLE - STOLEN,5
Maharashtra,2024,2,ARSON,11
Maharashtra,2024,2,ASSAULT,14
Maharashtra,2024,2,BURGLARY,10
Maharashtra,2024,2,COUNTERFEITING,12
Maharashtra,2024,2,CYBERCRIME,11
Maharashtra,2024,2,DOMESTIC VIOLENCE,3
Maharashtra,2024,2,DRUG OFFENSE,10
Maharashtra,2024,2,EXTORTION,7
Maharashtra,2024,2,FIREARM OFFENSE,8
Maharashtra,2024,2,FRAUD,18
Maharashtra,2024,2,HOMICIDE,6
Maharashtra,2024,2,IDENTITY THEFT,6
Maharashtra,2024,2,ILLEGAL POSSESSION,8
Maharashtra,2024,2,KIDNAPPING,5
Maharashtra,2024,2,PUBLIC INTOXICATION,4
Maharashtra,2024,2,ROBBERY,4
Maharashtra,2024,2,SEXUAL ASSAULT,7
Maharashtra,2024,2,SHOPLIFTING,8
Maharashtra,2024,2,TRAFFIC VIOLATION,7
Maharashtra,2024,2,VANDALISM,7
Maharashtra,2024,2,VEHICLE - STOLEN,5
Maharashtra,2024,3,ARSON,6
Maharashtra,2024,3,ASSAULT,9
Maharashtra,2024,3,BURGLARY,11
Maharashtra,2024,3,COUNTERFEITING,9
Maharashtra,2024,3,CYBERCRIME,8
Maharashtra,2024,3,DOMESTIC VIOLENCE,8
Maharashtra,2024,3,DRUG OFFENSE,5
Maharashtra,2024,3,EXTORTION,3
Maharashtra,2024,3,FIREARM OFFENSE,6
Maharashtra,2024,3,FRAUD,6
Maharashtra,2024,3,HOMICIDE,6
Maharashtra,2024,3,IDENTITY THEFT,9
Maharashtra,2024,3,ILLEGAL POSSESSION,8
Maharashtra,2024,3,KIDNAPPING,9
Maharashtra,2024,3,PUBLIC INTOXICATION,5
Maharashtra,2024,3,ROBBERY,8
Maharashtra,2024,3,SEXUAL ASSAULT,3
Maharashtra,2024,3,SHOPLIFTING,10
Maharashtra,2024,3,TRAFFIC VIOLATION,6
Maharashtra,2024,3,VANDALISM,11
Maharashtra,2024,3,VEHICLE - STOLEN,11
Maharashtra,2024,4,ARSON,7
Maharashtra,2024,4,ASSAULT,8
Maharashtra,2024,4,BURGLARY,10
Maharashtra,2024,4,COUNTERFEITING,10
Maharashtra,2024,4,CYBERCRIME,4
Maharashtra,2024,4,DOMESTIC VIOLENCE,9
Maharashtra,2024,4,DRUG OFFENSE,6
Maharashtra,2024,4,EXTORTION,4
Maharashtra,2024,4,FIREARM OFFENSE,9
Maharashtra,2024,4,FRAUD,7
Maharashtra,2024,4,HOMICIDE,10
Maharashtra,2024,4,IDENTITY THEFT,5
Maharashtra,2024,4,ILLEGAL POSSESSION,5
Maharashtra,2024,4,KIDNAPPING,2
Maharashtra,2024,4,PUBLIC INTOXICATION,14
Maharashtra,2024,4,ROBBERY,10
Maharashtra,2024,4,SEXUAL ASSAULT,7
Maharashtra,2024,4,SHOPLIFTING,9
Maharashtra,2024,4,TRAFFIC VIOLATION,7
Maharashtra,2024,4,VANDALISM,10
Maharashtra,2024,4,VEHICLE - STOLEN,7
Maharashtra,2024,5,ARSON,8
Maharashtra,2024,5,ASSAULT,11
Maharashtra,2024,5,BURGLARY,9
Maharashtra,2024,5,COUNTERFEITING,6
Maharashtra,2024,5,CYBERCRIME,11
Maharashtra,2024,5,DOMESTIC VIOLENCE,8
Maharashtra,2024,5,DRUG OFFENSE,4
Maharashtra,2024,5,EXTORTION,10
Maharashtra,2024,5,FIREARM OFFENSE,8
Maharashtra,2024,5,FRAUD,14
Maharashtra,2024,5,HOMICIDE,9
Maharashtra,2024,5,IDENTITY THEFT,2
Maharashtra,2024,5,ILLEGAL POSSESSION,2
Maharashtra,2024,5,KIDNAPPING,11
Maharashtra,2024,5,PUBLIC INTOXICATION,6
Maharashtra,2024,5,ROBBERY,5
Maharashtra,2024,5,SEXUAL ASSAULT,14
Maharashtra,2024,5,SHOPLIFTING,12
Maharashtra,2024,5,TRAFFIC VIOLATION,7
Maharashtra,2024,5,VANDALISM,9
Maharashtra,2024,5,VEHICLE - STOLEN,7
Maharashtra,2024,6,ARSON,15
Maharashtra,2024,6,ASSAULT,8
Maharashtra,2024,6,BURGLARY,14
Maharashtra,2024,6,COUNTERFEITING,9
Maharashtra,2024,6,CYBERCRIME,7
Maharashtra,2024,6,DOMESTIC VIOLENCE,11
Maharashtra,2024,6,DRUG OFFENSE,6
Maharashtra,2024,6,EXTORTION,3
Maharashtra,2024,6,FIREARM OFFENSE,15
Maharashtra,2024,6,FRAUD,7
Maharashtra,2024,6,HOMICIDE,4
Maharashtra,2024,6,IDENTITY THEFT,8
Maharashtra,2024,6,ILLEGAL POSSESSION,8
Maharashtra,2024,6,KIDNAPPING,8
Maharashtra,2024,6,PUBLIC INTOXICATION,14
Maharashtra,2024,6,ROBBERY,4
Maharashtra,2024,6,SEXUAL ASSAULT,3
Maharashtra,2024,6,SHOPLIFTING,7
Maharashtra,2024,6,TRAFFIC VIOLATION,8
Maharashtra,2024,6,VANDALISM,9
Maharashtra,2024,6,VEHICLE - STOLEN,7
Maharashtra,2024,7,ARSON,8
Maharashtra,2024,7,ASSAULT,6
Maharashtra,2024,7,BURGLARY,12
Maharashtra,2024,7,COUNTERFEITING,6
Maharashtra,2024,7,CYBERCRIME,11
Maharashtra,2024,7,DOMESTIC VIOLENCE,9
Maharashtra,2024,7,DRUG OFFENSE,8
Maharashtra,2024,7,EXTORTION,10
Maharashtra,2024,7,FIREARM OFFENSE,6
Maharashtra,2024,7,FRAUD,5
Maharashtra,2024,7,HOMICIDE,8
Maharashtra,2024,7,IDENTITY THEFT,4
Maharashtra,2024,7,ILLEGAL POSSESSION,10
Maharashtra,2024,7,KIDNAPPING,9
Maharashtra,2024,7,PUBLIC INTOXICATION,3
Maharashtra,2024,7,ROBBERY,6
Maharashtra,2024,7,SEXUAL ASSAULT,16
Maharashtra,2024,7,SHOPLIFTING,1
Maharashtra,2024,7,TRAFFIC VIOLATION,14
Maharashtra,2024,7,VANDALISM,9
Maharashtra,2024,7,VEHICLE - STOLEN,8
Punjab,2020,1,ARSON,1
Punjab,2020,1,ASSAULT,1
Punjab,2020,1,BURGLARY,1
Punjab,2020,1,COUNTERFEITING,1
Punjab,2020,1,CYBERCRIME,1
Punjab,2020,1,DOMESTIC VIOLENCE,1
Punjab,2020,1,DRUG OFFENSE,1
Punjab,2020,1,FIREARM OFFENSE,3
Punjab,2020,1,FRAUD,1
Punjab,2020,1,IDENTITY THEFT,1
Punjab,2020,1,ILLEGAL POSSESSION,1
Punjab,2020,1,KIDNAPPING,4
Punjab,2020,1,PUBLIC INTOXICATION,1
Punjab,2020,1,ROBBERY,1
Punjab,2020,1,SEXUAL ASSAULT,1
Punjab,2020,2,BURGLARY,1
Punjab,2020,2,COUNTERFEITING,2
Punjab,2020,2,DRUG OFFENSE,1
Punjab,2020,2,EXTORTION,3
Punjab,2020,2,HOMICIDE,1
Punjab,2020,2,ILLEGAL POSSESSION,2
Punjab,2020,2,KIDNAPPING,2
Punjab,2020,2,VANDALISM,1
Punjab,2020,3,ASSAULT,1
Punjab,2020,3,COUNTERFEITING,1
Punjab,2020,3,FIREARM OFFENSE,2
Punjab,2020,3,FRAUD,1
Punjab,2020,3,HOMICIDE,1
Punjab,2020,3,ILLEGAL POSSESSION,1
Punjab,2020,3,SEXUAL ASSAULT,1
Punjab,2020,3,SHOPLIFTING,1
Punjab,2020,4,ARSON,1
Punjab,2020,4,BURGLARY,2
Punjab,2020,4,DRUG OFFENSE,1
Punjab,2020,4,FRAUD,1
Punjab,2020,4,HOMICIDE,1
Punjab,2020,4,IDENTITY THEFT,2
Punjab,2020,4,ROBBERY,1
Punjab,2020,4,VEHICLE - STOLEN,1
Punjab,2020,5,CYBERCRIME,1
Punjab,2020,5,EXTORTION,2
Punjab,2020,5,HOMICIDE,1
Punjab,2020,5,IDENTITY THEFT,1
Punjab,2020,5,ILLEGAL POSSESSION,1
Punjab,2020,5,TRAFFIC VIOLATION,1
Punjab,2020,5,VEHICLE - STOLEN,1
Punjab,2020,6,ARSON,1
Punjab,2020,6,ASSAULT,1
Punjab,2020,6,BURGLARY,2
Punjab,2020,6,COUNTERFEITING,1
Punjab,2020,6,CYBERCRIME,1
Punjab,2020,6,FIREARM OFFENSE,1
Punjab,2020,6,HOMICIDE,1
Punjab,2020,6,ILLEGAL POSSESSION,1
Punjab,2020,6,TRAFFIC VIOLATION,1
Punjab,2020,7,ARSON,1
Punjab,2020,7,CYBERCRIME,2
Punjab,2020,7,DOMESTIC VIOLENCE,1
Punjab,2020,7,DRUG OFFENSE,1
Punjab,2020,7,EXTORTION,1
Punjab,2020,7,FIREARM OFFENSE,2
